HTNO,subject_code,subject_name,internal,external,total,grade,credits
22Q91A6687,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,35,6,41,F,0
22Q91A6687,183AM,DATA STRUCTURES,25,21,46,C,3
22Q91A6687,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,29,28,57,B,3
22Q91A6687,18338,CONSTITUTION OF INDIA,50,0,50,B,0
22Q91A6687,18332,SOFTWARE ENGINEERING LAB,35,49,84,A+,1
22Q91A6687,18327,OPERATING SYSTEMS LAB,30,52,82,A+,1
22Q91A6687,18325,NODE JS REACT JS DJANGO,37,53,90,O,1
22Q91A6687,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,47,81,A+,1
22Q91A6688,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,47,79,A,1
22Q91A6688,18325,NODE JS REACT JS DJANGO,33,48,81,A+,1
22Q91A6688,18327,OPERATING SYSTEMS LAB,31,48,79,A,1
22Q91A6688,18332,SOFTWARE ENGINEERING LAB,32,59,91,O,1
22Q91A6688,18338,CONSTITUTION OF INDIA,62,0,62,B+,0
22Q91A6688,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,35,31,66,B+,3
22Q91A6688,183AM,DATA STRUCTURES,35,35,70,A,3
22Q91A6688,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,37,24,61,B+,4
22Q91A6688,183BV,OPERATING SYSTEMS,32,37,69,B+,3
22Q91A6688,183CD,SOFTWARE ENGINEERING,38,36,74,A,3
22Q91A6689,18319,INTRODUCTION TO DATA STRUCTURES LAB,35,48,83,A+,1
22Q91A6689,18325,NODE JS REACT JS DJANGO,32,49,81,A+,1
22Q91A6689,18327,OPERATING SYSTEMS LAB,29,43,72,A,1
22Q91A6689,18332,SOFTWARE ENGINEERING LAB,31,38,69,B+,1
22Q91A6689,18338,CONSTITUTION OF INDIA,53,0,53,B,0
22Q91A6689,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,31,26,57,B,3
22Q91A6689,183AM,DATA STRUCTURES,29,12,41,F,0
22Q91A6689,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,34,29,63,B+,4
22Q91A6689,183BV,OPERATING SYSTEMS,29,15,44,F,0
22Q91A6689,183CD,SOFTWARE ENGINEERING,30,23,53,B,3
22Q91A6690,18319,INTRODUCTION TO DATA STRUCTURES LAB,36,44,80,A+,1
22Q91A6690,18325,NODE JS REACT JS DJANGO,34,50,84,A+,1
22Q91A6690,18327,OPERATING SYSTEMS LAB,27,48,75,A,1
22Q91A6690,18332,SOFTWARE ENGINEERING LAB,32,40,72,A,1
22Q91A6690,18338,CONSTITUTION OF INDIA,74,0,74,A,0
22Q91A6690,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,31,22,53,B,3
22Q91A6690,183AM,DATA STRUCTURES,27,11,38,F,0
22Q91A6690,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,37,10,47,F,0
22Q91A6690,183BV,OPERATING SYSTEMS,27,6,33,F,0
22Q91A6690,183CD,SOFTWARE ENGINEERING,33,12,45,F,0
22Q91A6691,183CD,SOFTWARE ENGINEERING,37,38,75,A,3
22Q91A6691,183BV,OPERATING SYSTEMS,35,31,66,B+,3
22Q91A6691,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,49,88,A+,4
22Q91A6691,183AM,DATA STRUCTURES,36,40,76,A,3
22Q91A6691,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,34,36,70,A,3
22Q91A6691,18338,CONSTITUTION OF INDIA,49,0,49,C,0
22Q91A6691,18332,SOFTWARE ENGINEERING LAB,35,54,89,A+,1
22Q91A6691,18327,OPERATING SYSTEMS LAB,35,58,93,O,1
22Q91A6691,18325,NODE JS REACT JS DJANGO,40,60,100,O,1
22Q91A6691,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,45,79,A,1
22Q91A6693,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,-1,32,Ab,0
22Q91A6693,18325,NODE JS REACT JS DJANGO,14,40,54,B,1
22Q91A6693,18327,OPERATING SYSTEMS LAB,19,-1,19,Ab,0
22Q91A6693,18332,SOFTWARE ENGINEERING LAB,14,39,53,B,1
22Q91A6693,18338,CONSTITUTION OF INDIA,-1,0,-1,Ab,0
22Q91A6693,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,15,2,17,F,0
22Q91A6693,183AM,DATA STRUCTURES,15,6,21,F,0
22Q91A6693,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,21,3,24,F,0
22Q91A6694,183CD,SOFTWARE ENGINEERING,35,39,74,A,3
22Q91A6694,183BV,OPERATING SYSTEMS,34,21,55,B,3
22Q91A6694,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,40,35,75,A,4
22Q91A6694,183AM,DATA STRUCTURES,35,34,69,B+,3
22Q91A6694,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,35,33,68,B+,3
22Q91A6694,18338,CONSTITUTION OF INDIA,55,0,55,B,0
22Q91A6694,18332,SOFTWARE ENGINEERING LAB,34,53,87,A+,1
22Q91A6694,18327,OPERATING SYSTEMS LAB,32,56,88,A+,1
22Q91A6694,18325,NODE JS REACT JS DJANGO,32,53,85,A+,1
22Q91A6694,18319,INTRODUCTION TO DATA STRUCTURES LAB,35,47,82,A+,1
22Q91A6695,18319,INTRODUCTION TO DATA STRUCTURES LAB,33,46,79,A,1
22Q91A6695,18325,NODE JS REACT JS DJANGO,38,40,78,A,1
22Q91A6695,18327,OPERATING SYSTEMS LAB,30,52,82,A+,1
22Q91A6695,18332,SOFTWARE ENGINEERING LAB,29,46,75,A,1
22Q91A6695,18338,CONSTITUTION OF INDIA,48,0,48,C,0
22Q91A6695,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,30,21,51,B,3
22Q91A6695,183AM,DATA STRUCTURES,31,15,46,F,0
22Q91A6695,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,29,21,50,B,4
22Q91A6695,183BV,OPERATING SYSTEMS,31,7,38,F,0
22Q91A6695,183CD,SOFTWARE ENGINEERING,24,28,52,B,3
22Q91A6696,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,37,71,A,1
22Q91A6696,18325,NODE JS REACT JS DJANGO,32,50,82,A+,1
22Q91A6696,18327,OPERATING SYSTEMS LAB,32,53,85,A+,1
22Q91A6696,18332,SOFTWARE ENGINEERING LAB,35,54,89,A+,1
22Q91A6696,18338,CONSTITUTION OF INDIA,63,0,63,B+,0
22Q91A6696,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,33,27,60,B+,3
22Q91A6696,183AM,DATA STRUCTURES,35,44,79,A,3
22Q91A6696,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,36,30,66,B+,4
22Q91A6696,183BV,OPERATING SYSTEMS,35,45,80,A+,3
22Q91A6696,183CD,SOFTWARE ENGINEERING,37,40,77,A,3
22Q91A6697,183CD,SOFTWARE ENGINEERING,34,31,65,B+,3
22Q91A6697,183BV,OPERATING SYSTEMS,35,32,67,B+,3
22Q91A6697,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,35,12,47,F,0
22Q91A6697,183AM,DATA STRUCTURES,33,11,44,F,0
22Q91A6697,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,10,42,F,0
22Q91A6697,18338,CONSTITUTION OF INDIA,53,0,53,B,0
22Q91A6697,18332,SOFTWARE ENGINEERING LAB,31,46,77,A,1
22Q91A6697,18327,OPERATING SYSTEMS LAB,30,49,79,A,1
22Q91A6697,18325,NODE JS REACT JS DJANGO,32,50,82,A+,1
22Q91A6697,18319,INTRODUCTION TO DATA STRUCTURES LAB,37,43,80,A+,1
22Q91A6698,18319,INTRODUCTION TO DATA STRUCTURES LAB,35,42,77,A,1
22Q91A6698,18325,NODE JS REACT JS DJANGO,32,55,87,A+,1
22Q91A6698,18327,OPERATING SYSTEMS LAB,29,52,81,A+,1
22Q91A6698,18332,SOFTWARE ENGINEERING LAB,36,44,80,A+,1
22Q91A6698,18338,CONSTITUTION OF INDIA,56,0,56,B,0
22Q91A6698,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,33,22,55,B,3
22Q91A6698,183AM,DATA STRUCTURES,17,9,26,F,0
22Q91A6698,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,32,12,44,F,0
22Q91A6698,183BV,OPERATING SYSTEMS,29,27,56,B,3
22Q91A6698,183CD,SOFTWARE ENGINEERING,23,22,45,C,3
22Q91A6699,183CD,SOFTWARE ENGINEERING,39,49,88,A+,3
22Q91A6699,183BV,OPERATING SYSTEMS,39,47,86,A+,3
22Q91A6699,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,34,73,A,4
22Q91A6699,183AM,DATA STRUCTURES,38,43,81,A+,3
22Q91A6699,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,38,35,73,A,3
22Q91A6699,18338,CONSTITUTION OF INDIA,58,0,58,B,0
22Q91A6699,18332,SOFTWARE ENGINEERING LAB,40,60,100,O,1
22Q91A6699,18327,OPERATING SYSTEMS LAB,38,58,96,O,1
22Q91A6699,18325,NODE JS REACT JS DJANGO,37,60,97,O,1
22Q91A6699,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,46,80,A+,1
22Q91A66A0,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,46,78,A,1
22Q91A66A0,18325,NODE JS REACT JS DJANGO,31,45,76,A,1
22Q91A66A0,18327,OPERATING SYSTEMS LAB,29,45,74,A,1
22Q91A66A0,18332,SOFTWARE ENGINEERING LAB,31,43,74,A,1
22Q91A66A0,18338,CONSTITUTION OF INDIA,56,0,56,B,0
22Q91A66A0,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,26,58,B,3
22Q91A66A0,183AM,DATA STRUCTURES,28,21,49,C,3
22Q91A66A0,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,37,21,58,B,4
22Q91A66A0,183BV,OPERATING SYSTEMS,27,25,52,B,3
22Q91A66A0,183CD,SOFTWARE ENGINEERING,29,32,61,B+,3
22Q91A66A1,183CD,SOFTWARE ENGINEERING,29,24,53,B,3
22Q91A66A1,183BV,OPERATING SYSTEMS,28,17,45,F,0
22Q91A66A1,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,32,9,41,F,0
22Q91A66A1,183AM,DATA STRUCTURES,28,16,44,F,0
22Q91A66A1,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,21,53,B,3
22Q91A66A1,18338,CONSTITUTION OF INDIA,40,0,40,C,0
22Q91A66A1,18332,SOFTWARE ENGINEERING LAB,31,42,73,A,1
22Q91A66A1,18327,OPERATING SYSTEMS LAB,28,46,74,A,1
22Q91A66A1,18325,NODE JS REACT JS DJANGO,31,40,71,A,1
22Q91A66A1,18319,INTRODUCTION TO DATA STRUCTURES LAB,30,43,73,A,1
22Q91A66A2,18319,INTRODUCTION TO DATA STRUCTURES LAB,33,43,76,A,1
22Q91A66A2,18325,NODE JS REACT JS DJANGO,33,54,87,A+,1
22Q91A66A2,18327,OPERATING SYSTEMS LAB,31,51,82,A+,1
22Q91A66A2,18332,SOFTWARE ENGINEERING LAB,30,42,72,A,1
22Q91A66A2,18338,CONSTITUTION OF INDIA,62,0,62,B+,0
22Q91A66A2,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,35,35,70,A,3
22Q91A66A2,183AM,DATA STRUCTURES,33,21,54,B,3
22Q91A66A2,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,38,33,71,A,4
22Q91A66A2,183BV,OPERATING SYSTEMS,34,33,67,B+,3
22Q91A66A2,183CD,SOFTWARE ENGINEERING,35,33,68,B+,3
22Q91A66A3,18319,INTRODUCTION TO DATA STRUCTURES LAB,29,46,75,A,1
22Q91A66A3,18325,NODE JS REACT JS DJANGO,34,45,79,A,1
22Q91A66A3,18327,OPERATING SYSTEMS LAB,30,54,84,A+,1
22Q91A66A3,18332,SOFTWARE ENGINEERING LAB,30,52,82,A+,1
22Q91A66A3,18338,CONSTITUTION OF INDIA,56,0,56,B,0
22Q91A66A3,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,34,25,59,B,3
22Q91A66A3,183AM,DATA STRUCTURES,33,21,54,B,3
22Q91A66A3,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,23,62,B+,4
22Q91A66A3,183BV,OPERATING SYSTEMS,34,31,65,B+,3
22Q91A66A3,183CD,SOFTWARE ENGINEERING,38,25,63,B+,3
22Q91A66A4,183CD,SOFTWARE ENGINEERING,37,49,86,A+,3
22Q91A66A4,183BV,OPERATING SYSTEMS,35,30,65,B+,3
22Q91A66A4,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,40,33,73,A,4
22Q91A66A4,183AM,DATA STRUCTURES,37,45,82,A+,3
22Q91A66A4,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,35,30,65,B+,3
22Q91A66A4,18338,CONSTITUTION OF INDIA,62,0,62,B+,0
22Q91A66A4,18332,SOFTWARE ENGINEERING LAB,37,58,95,O,1
22Q91A66A4,18327,OPERATING SYSTEMS LAB,30,57,87,A+,1
22Q91A66A4,18325,NODE JS REACT JS DJANGO,30,50,80,A+,1
22Q91A66A4,18319,INTRODUCTION TO DATA STRUCTURES LAB,37,43,80,A+,1
22Q91A66A5,18319,INTRODUCTION TO DATA STRUCTURES LAB,31,48,79,A,1
22Q91A66A5,18325,NODE JS REACT JS DJANGO,31,40,71,A,1
22Q91A66A5,18327,OPERATING SYSTEMS LAB,33,35,68,B+,1
22Q91A66A5,18332,SOFTWARE ENGINEERING LAB,30,40,70,A,1
22Q91A66A5,18338,CONSTITUTION OF INDIA,62,0,62,B+,0
22Q91A66A5,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,19,14,33,F,0
22Q91A66A5,183AM,DATA STRUCTURES,17,5,22,F,0
22Q91A66A5,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,19,3,22,F,0
22Q91A66A5,183BV,OPERATING SYSTEMS,25,13,38,F,0
22Q91A66A5,183CD,SOFTWARE ENGINEERING,26,9,35,F,0
22Q91A66A6,18319,INTRODUCTION TO DATA STRUCTURES LAB,31,48,79,A,1
22Q91A66A6,18325,NODE JS REACT JS DJANGO,31,45,76,A,1
22Q91A66A6,18327,OPERATING SYSTEMS LAB,29,45,74,A,1
22Q91A66A6,18332,SOFTWARE ENGINEERING LAB,31,41,72,A,1
22Q91A66A6,18338,CONSTITUTION OF INDIA,55,0,55,B,0
22Q91A66A6,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,31,6,37,F,0
22Q91A66A6,183AM,DATA STRUCTURES,30,23,53,B,3
22Q91A66A6,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,37,30,67,B+,4
22Q91A66A6,183BV,OPERATING SYSTEMS,29,21,50,B,3
22Q91A66A6,183CD,SOFTWARE ENGINEERING,32,28,60,B+,3
22Q91A66A7,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,50,82,A+,1
22Q91A66A7,18325,NODE JS REACT JS DJANGO,35,51,86,A+,1
22Q91A66A7,18327,OPERATING SYSTEMS LAB,29,46,75,A,1
22Q91A66A7,18332,SOFTWARE ENGINEERING LAB,30,53,83,A+,1
22Q91A66A7,18338,CONSTITUTION OF INDIA,62,0,62,B+,0
22Q91A66A7,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,33,28,61,B+,3
22Q91A66A7,183AM,DATA STRUCTURES,29,21,50,B,3
22Q91A66A7,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,38,7,45,F,0
22Q91A66A7,183BV,OPERATING SYSTEMS,-,-,-,-,0
22Q91A66A7,183CD,SOFTWARE ENGINEERING,35,21,56,B,3
22Q91A66A8,18319,INTRODUCTION TO DATA STRUCTURES LAB,33,46,79,A,1
22Q91A66A8,18325,NODE JS REACT JS DJANGO,38,50,88,A+,1
22Q91A66A8,18327,OPERATING SYSTEMS LAB,32,51,83,A+,1
22Q91A66A8,18332,SOFTWARE ENGINEERING LAB,32,58,90,O,1
22Q91A66A8,18338,CONSTITUTION OF INDIA,68,0,68,B+,0
22Q91A66A8,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,39,25,64,B+,3
22Q91A66A8,183AM,DATA STRUCTURES,38,38,76,A,3
22Q91A66A8,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,21,60,B+,4
22Q91A66A8,183BV,OPERATING SYSTEMS,35,25,60,B+,3
22Q91A66A8,183CD,SOFTWARE ENGINEERING,37,28,65,B+,3
22Q91A66A9,18319,INTRODUCTION TO DATA STRUCTURES LAB,38,46,84,A+,1
22Q91A66A9,18325,NODE JS REACT JS DJANGO,35,53,88,A+,1
22Q91A66A9,18327,OPERATING SYSTEMS LAB,31,42,73,A,1
22Q91A66A9,18332,SOFTWARE ENGINEERING LAB,30,40,70,A,1
22Q91A66A9,18338,CONSTITUTION OF INDIA,60,0,60,B+,0
22Q91A66A9,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,26,21,47,C,3
22Q91A66A9,183AM,DATA STRUCTURES,26,32,58,B,3
22Q91A66A9,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,30,6,36,F,0
22Q91A66A9,183BV,OPERATING SYSTEMS,25,10,35,F,0
22Q91A66A9,183CD,SOFTWARE ENGINEERING,25,21,46,C,3
22Q91A66B0,18319,INTRODUCTION TO DATA STRUCTURES LAB,36,46,82,A+,1
22Q91A66B0,18325,NODE JS REACT JS DJANGO,36,48,84,A+,1
22Q91A66B0,18327,OPERATING SYSTEMS LAB,34,51,85,A+,1
22Q91A66B0,18332,SOFTWARE ENGINEERING LAB,40,54,94,O,1
22Q91A66B0,18338,CONSTITUTION OF INDIA,63,0,63,B+,0
22Q91A66B0,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,21,53,B,3
22Q91A66B0,183AM,DATA STRUCTURES,31,21,52,B,3
22Q91A66B0,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,34,23,57,B,4
22Q91A66B0,183BV,OPERATING SYSTEMS,29,25,54,B,3
22Q91A66B0,183CD,SOFTWARE ENGINEERING,30,25,55,B,3
22Q91A66B1,18319,INTRODUCTION TO DATA STRUCTURES LAB,38,48,86,A+,1
22Q91A66B1,18325,NODE JS REACT JS DJANGO,29,50,79,A,1
22Q91A66B1,18327,OPERATING SYSTEMS LAB,35,51,86,A+,1
22Q91A66B1,18332,SOFTWARE ENGINEERING LAB,37,55,92,O,1
22Q91A66B1,18338,CONSTITUTION OF INDIA,56,0,56,B,0
22Q91A66B1,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,35,11,46,F,0
22Q91A66B1,183AM,DATA STRUCTURES,34,35,69,B+,3
22Q91A66B1,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,38,21,59,B,4
22Q91A66B1,183BV,OPERATING SYSTEMS,32,23,55,B,3
22Q91A66B1,183CD,SOFTWARE ENGINEERING,38,28,66,B+,3
22Q91A66B2,183CD,SOFTWARE ENGINEERING,29,21,50,B,3
22Q91A66B2,183BV,OPERATING SYSTEMS,17,16,33,F,0
22Q91A66B2,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,27,3,30,F,0
22Q91A66B2,183AM,DATA STRUCTURES,18,11,29,F,0
22Q91A66B2,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,26,26,52,B,3
22Q91A66B2,18338,CONSTITUTION OF INDIA,60,0,60,B+,0
22Q91A66B2,18332,SOFTWARE ENGINEERING LAB,24,40,64,B+,1
22Q91A66B2,18327,OPERATING SYSTEMS LAB,30,44,74,A,1
22Q91A66B2,18325,NODE JS REACT JS DJANGO,29,42,71,A,1
22Q91A66B2,18319,INTRODUCTION TO DATA STRUCTURES LAB,30,48,78,A,1
22Q91A66B3,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,52,86,A+,1
22Q91A66B3,18325,NODE JS REACT JS DJANGO,39,60,99,O,1
22Q91A66B3,18327,OPERATING SYSTEMS LAB,39,59,98,O,1
22Q91A66B3,18332,SOFTWARE ENGINEERING LAB,40,60,100,O,1
22Q91A66B3,18338,CONSTITUTION OF INDIA,53,0,53,B,0
22Q91A66B3,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,36,22,58,B,3
22Q91A66B3,183AM,DATA STRUCTURES,38,30,68,B+,3
22Q91A66B3,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,37,76,A,4
22Q91A66B3,183BV,OPERATING SYSTEMS,39,33,72,A,3
22Q91A66B3,183CD,SOFTWARE ENGINEERING,40,42,82,A+,3
22Q91A66B4,183CD,SOFTWARE ENGINEERING,37,23,60,B+,3
22Q91A66B4,183BV,OPERATING SYSTEMS,34,27,61,B+,3
22Q91A66B4,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,35,9,44,F,0
22Q91A66B4,183AM,DATA STRUCTURES,35,40,75,A,3
22Q91A66B4,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,34,27,61,B+,3
22Q91A66B4,18338,CONSTITUTION OF INDIA,59,0,59,B,0
22Q91A66B4,18332,SOFTWARE ENGINEERING LAB,33,50,83,A+,1
22Q91A66B4,18327,OPERATING SYSTEMS LAB,29,55,84,A+,1
22Q91A66B4,18325,NODE JS REACT JS DJANGO,35,49,84,A+,1
22Q91A66B4,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,48,80,A+,1
22Q91A66B5,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,45,77,A,1
22Q91A66B5,18325,NODE JS REACT JS DJANGO,38,57,95,O,1
22Q91A66B5,18327,OPERATING SYSTEMS LAB,36,55,91,O,1
22Q91A66B5,18332,SOFTWARE ENGINEERING LAB,40,60,100,O,1
22Q91A66B5,18338,CONSTITUTION OF INDIA,58,0,58,B,0
22Q91A66B5,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,37,44,81,A+,3
22Q91A66B5,183AM,DATA STRUCTURES,38,43,81,A+,3
22Q91A66B5,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,34,73,A,4
22Q91A66B5,183BV,OPERATING SYSTEMS,36,35,71,A,3
22Q91A66B5,183CD,SOFTWARE ENGINEERING,40,46,86,A+,3
22Q91A66B6,18319,INTRODUCTION TO DATA STRUCTURES LAB,30,45,75,A,1
22Q91A66B6,18325,NODE JS REACT JS DJANGO,35,52,87,A+,1
22Q91A66B6,18327,OPERATING SYSTEMS LAB,30,46,76,A,1
22Q91A66B6,18332,SOFTWARE ENGINEERING LAB,31,43,74,A,1
22Q91A66B6,18338,CONSTITUTION OF INDIA,61,0,61,B+,0
22Q91A66B6,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,36,36,72,A,3
22Q91A66B6,183AM,DATA STRUCTURES,34,16,50,F,0
22Q91A66B6,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,37,21,58,B,4
22Q91A66B6,183BV,OPERATING SYSTEMS,32,23,55,B,3
22Q91A66B6,183CD,SOFTWARE ENGINEERING,34,40,74,A,3
22Q91A66B7,18319,INTRODUCTION TO DATA STRUCTURES LAB,33,46,79,A,1
22Q91A66B7,18325,NODE JS REACT JS DJANGO,36,50,86,A+,1
22Q91A66B7,18327,OPERATING SYSTEMS LAB,32,54,86,A+,1
22Q91A66B7,18332,SOFTWARE ENGINEERING LAB,34,54,88,A+,1
22Q91A66B7,18338,CONSTITUTION OF INDIA,48,0,48,C,0
22Q91A66B7,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,33,37,70,A,3
22Q91A66B7,183AM,DATA STRUCTURES,38,21,59,B,3
22Q91A66B7,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,38,23,61,B+,4
22Q91A66B7,183BV,OPERATING SYSTEMS,35,30,65,B+,3
22Q91A66B7,183CD,SOFTWARE ENGINEERING,35,31,66,B+,3
22Q91A66B8,18319,INTRODUCTION TO DATA STRUCTURES LAB,35,46,81,A+,1
22Q91A66B8,18325,NODE JS REACT JS DJANGO,33,50,83,A+,1
22Q91A66B8,18327,OPERATING SYSTEMS LAB,31,54,85,A+,1
22Q91A66B8,18332,SOFTWARE ENGINEERING LAB,32,49,81,A+,1
22Q91A66B8,18338,CONSTITUTION OF INDIA,64,0,64,B+,0
22Q91A66B8,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,33,23,56,B,3
22Q91A66B8,183AM,DATA STRUCTURES,29,14,43,F,0
22Q91A66B8,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,35,10,45,F,0
22Q91A66B8,183BV,OPERATING SYSTEMS,30,21,51,B,3
22Q91A66B8,183CD,SOFTWARE ENGINEERING,32,24,56,B,3
22Q91A66B9,18319,INTRODUCTION TO DATA STRUCTURES LAB,36,47,83,A+,1
22Q91A66B9,18325,NODE JS REACT JS DJANGO,33,42,75,A,1
22Q91A66B9,18327,OPERATING SYSTEMS LAB,34,55,89,A+,1
22Q91A66B9,18332,SOFTWARE ENGINEERING LAB,35,54,89,A+,1
22Q91A66B9,18338,CONSTITUTION OF INDIA,65,0,65,B+,0
22Q91A66B9,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,25,57,B,3
22Q91A66B9,183AM,DATA STRUCTURES,34,35,69,B+,3
22Q91A66B9,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,22,24,46,C,4
22Q91A66B9,183BV,OPERATING SYSTEMS,32,22,54,B,3
22Q91A66B9,183CD,SOFTWARE ENGINEERING,33,29,62,B+,3
22Q91A66C0,18319,INTRODUCTION TO DATA STRUCTURES LAB,32,46,78,A,1
22Q91A66C0,18325,NODE JS REACT JS DJANGO,38,50,88,A+,1
22Q91A66C0,18327,OPERATING SYSTEMS LAB,33,54,87,A+,1
22Q91A66C0,18332,SOFTWARE ENGINEERING LAB,32,56,88,A+,1
22Q91A66C0,18338,CONSTITUTION OF INDIA,61,0,61,B+,0
22Q91A66C0,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,32,26,58,B,3
22Q91A66C0,183AM,DATA STRUCTURES,33,33,66,B+,3
22Q91A66C0,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,26,65,B+,4
22Q91A66C0,183BV,OPERATING SYSTEMS,35,22,57,B,3
22Q91A66C0,183CD,SOFTWARE ENGINEERING,35,25,60,B+,3
22Q91A66C1,18319,INTRODUCTION TO DATA STRUCTURES LAB,35,44,79,A,1
22Q91A66C1,18325,NODE JS REACT JS DJANGO,35,55,90,O,1
22Q91A66C1,18327,OPERATING SYSTEMS LAB,32,58,90,O,1
22Q91A66C1,18332,SOFTWARE ENGINEERING LAB,38,50,88,A+,1
22Q91A66C1,18338,CONSTITUTION OF INDIA,68,0,68,B+,0
22Q91A66C1,183AH,COMPUTER ORGANIZATION AND ARCHITECTURE,34,28,62,B+,3
22Q91A66C1,183AM,DATA STRUCTURES,36,31,67,B+,3
22Q91A66C1,183BJ,MATHEMATICAL AND STATISTICAL FOUNDATIONS,39,12,51,F,0
22Q91A66C1,183BV,OPERATING SYSTEMS,35,21,56,B,3
22Q91A66C1,183CD,SOFTWARE ENGINEERING,33,27,60,B+,3
22Q91A66C2,18319,INTRODUCTION TO DATA STRUCTURES LAB,34,42,76,A,1
22Q91A66C2,18325,NODE JS REACT JS DJANGO,36,50,86,A+,1
22Q91A66C2,18327,OPERATING SYSTEMS LAB,31,55,86,A+,1
22Q91A66C2,18332,SOFTWARE ENGINEERING LAB,30,45,75,A,1
22Q91A66C2,18338,CONSTITUTION OF INDIA,58,0,58,B,0
